fecha,trigo,maiz,sorgo,girasol,soja,tipo_cambio_bna_vendedor,trigo_usd,maiz_usd,sorgo_usd,girasol_usd,soja_usd
2020-10-28,1690000,1523000,1640000,2890000,2610000,78.31,21580.896437236624,19448.346315923893,20942.40837696335,36904.60988379517,33329.076746264844
2020-10-29,1648000,1484000,1640000,2905000,2609000,78.3,21047.25415070243,18952.745849297575,20945.08301404853,37100.893997445724,33320.561941251595
2020-10-30,1630000,1468000,1640000,2851000,2523000,78.32,20812.053115423903,18743.61593462717,20939.73442288049,36401.940755873344,32213.993871297243
2020-11-02,1630000,1475000,1648000,2865000,2515000,78.69,20714.19494217817,18744.440208412758,20942.940653196085,36408.692337018685,31960.859067225825
2020-11-03,1635000,1495000,1653000,2865000,2560000,78.93,20714.55720258457,18940.83365006968,20942.607373622195,36297.985556822496,32433.802103129354
2020-11-04,1630000,1490000,1655000,2850000,2612000,79.03,20625.079083892193,18853.599898772616,20941.414652663545,36062.254839934205,33050.740225230926
2020-11-05,1657000,1500000,1657000,2850000,2655000,79.1,20948.16687737042,18963.337547408344,20948.16687737042,36030.34134007586,33565.10745891277
2020-11-06,1657000,1490000,1657000,2825000,2640000,79.1,20948.16687737042,18836.915297092288,20948.16687737042,35714.28571428572,33375.47408343869
2020-11-09,1686000,1503700,1655000,2780000,2665000,79.35,21247.6370510397,18950.220541902963,20856.96282293636,35034.65658475111,33585.38122243226
2020-11-10,1710000,1545000,1660000,2773000,2715000,79.43,21528.38977716228,19451.08900919048,20898.904695958703,34911.242603550294,34181.03990935414
2020-11-11,1710000,1546000,1660000,2775000,2740000,79.43,21528.38977716228,19463.67871081455,20898.904695958703,34936.422006798435,34495.782449955936
2020-11-12,1710000,1546000,1660000,2778000,2730000,79.56,21493.212669683257,19431.875314228255,20864.756158873806,34917.04374057315,34313.72549019608
2020-11-13,1710300,1550000,1670000,2784000,2760000,79.75,21445.76802507837,19435.736677115987,20940.438871473354,34909.09090909091,34608.150470219436
2020-11-16,1720000,1555500,1675000,2792000,2775000,79.97,21508.065524571713,19451.044141553084,20945.35450794048,34913.09240965362,34700.512692259595
2020-11-17,1716500,1560000,1677000,2795000,2810000,80.04,21445.527236381808,19490.254872563717,20952.023988005996,34920.03998000999,35107.44627686156
2020-11-18,1719000,1599000,1679000,2850000,2839000,80.15,21447.28633811603,19950.09357454772,20948.22208359326,35558.328134747346,35421.08546475358
2020-11-19,1705000,1599000,1682000,2900000,2830000,80.28,21238.166417538614,19917.78774289985,20951.669157947184,36123.567513702044,35251.61933233682
2020-11-20,1667000,1600000,1683100,2965500,2837300,80.35,20746.73304293715,19912.881144990668,20947.10640945862,36907.28064716864,35311.76104542626
2020-11-24,1634000,1570000,1690000,2978500,2777000,80.7,20247.831474597275,19454.770755886,20941.75960346964,36908.302354399006,34411.40024783147
2020-11-25,1644000,1571500,1692000,2982000,2780000,80.79,20349.053100631263,19451.664810001235,20943.186037875974,36910.50872632751,34410.199282089365
2020-11-26,1655000,1573500,1694500,2985500,2784000,80.79,20485.20856541651,19476.4203490531,20974.130461690802,36953.830919668275,34459.710360193094
2020-11-27,1690000,1579000,1860000,3073000,2790000,81.07,20846.182311582586,19476.995189342546,22943.135561860123,37905.51375354632,34414.703342790184
2020-11-30,1703000,1581500,1865500,3125000,2737500,81.31,20944.533267740746,19450.252121510268,22943.0574345099,38433.15705325298,33667.44557864961
2020-12-01,1714000,1588000,1787000,3127500,2758000,81.43,21048.753530639813,19501.412255925334,21945.22903106963,38407.22092594866,33869.58123541692
2020-12-02,1735500,1590000,1788500,3170000,2707000,81.49,21297.09166768929,19511.596514909805,21947.478218186283,38900.47858632961,33218.79985274267
2020-12-03,1741000,1600000,1790000,3180000,2732000,81.56,21346.248160863168,19617.4595389897,21947.032859244726,38989.70083374203,33496.812162824914
2020-12-04,1750000,1610000,1830000,3210000,2687000,81.65,21432.945499081445,19718.309859154928,22412.737293325168,39314.14574402939,32908.75688916105
2020-12-09,1770000,1620000,1830000,3273600,2665000,82.04,21574.841540711845,19746.465138956606,22306.192101413944,39902.48659190638,32484.154071184785
2020-12-10,1835000,1640000,1830000,3280000,2671000,82.13,22342.627541702182,19968.34287105808,22281.7484475831,39936.68574211616,32521.612078412276
2020-12-11,1845000,1640000,1805000,3300000,2703000,82.21,22442.525240238414,19948.91132465637,21955.96642744192,40141.10205571099,32879.21177472327
2020-12-14,1805000,1635000,1790000,3330000,2725000,82.45,21892.05579138872,19830.200121285627,21710.127349909035,40388.11400848999,33050.33353547604
2020-12-15,1812000,1626000,1790000,3334000,2763000,82.53,21955.652490003635,19701.92657215558,21689.082757785047,40397.43123712589,33478.73500545256
2020-12-16,1830000,1635000,1730000,3363000,2785000,82.62,22149.60058097313,19789.39724037763,20939.23989348826,40704.42992011619,33708.54514645364
2020-12-17,1848000,1650000,1700000,3367000,2763000,82.71,22343.12658686979,19949.220166848023,20553.741990085844,40708.49957683473,33405.875952121874
2020-12-18,1859000,1661000,1700000,3388000,2760000,82.84,22440.849830999516,20050.700144857557,20521.487204249155,40898.11685176243,33317.238049251566
2020-12-21,1870000,1665000,1700500,3400000,2780000,83.15,22489.47684906795,20024.052916416113,20450.99218280216,40889.95790739627,33433.553818400476
2020-12-22,1870000,1660000,1705000,3405000,2796000,83.25,22462.462462462463,19939.93993993994,20480.48048048048,40900.9009009009,33585.585585585584
2020-12-23,1883500,1655000,1720000,3410000,2830000,83.36,22594.769673704413,19853.646833013438,20633.397312859885,40906.90978886756,33949.13627639155
2020-12-28,1905000,1670000,1740000,3450000,2846000,83.9,22705.601907032178,19904.648390941595,20738.97497020262,41120.38140643623,33921.33492252682
2020-12-29,1905000,1715000,1744000,3470000,2883000,84.02,22673.173054034756,20411.806712687456,20756.96262794573,41299.69054986908,34313.25874791716
2020-12-30,1900000,1700000,1744000,3484000,2888000,84.15,22578.728461081402,20202.0202020202,20724.896019013664,41402.25787284611,34319.66726084373
2021-01-04,1910000,1690000,1750000,3550000,2915000,84.7,22550.17709563164,19952.774498229042,20661.15702479339,41912.63282172373,34415.58441558442
2021-01-05,1904000,1692000,1760000,3595000,2944000,84.81,22450.182761466807,19950.477538026174,20752.269779507133,42388.86923711826,34712.88763117557
2021-01-06,1900000,1670000,1762000,3640000,2944000,84.91,22376.634083146862,19667.88364150277,20751.383818160404,42868.92003297609,34672.0056530444
2021-01-07,1910000,1695000,1781000,3730000,2915000,85.0,22470.58823529412,19941.176470588234,20952.941176470587,43882.35294117647,34294.117647058825
2021-01-08,1930000,1700000,1785000,3821000,2945000,85.12,22673.872180451126,19971.804511278195,20970.394736842103,44889.56766917293,34598.21428571428
2021-01-11,1930000,1735000,1788000,3960500,2955000,85.37,22607.473351294364,20323.29858264027,20944.125571043693,46392.17523720276,34614.03303268127
2021-01-12,1978000,1740000,1790000,3922500,3000000,85.47,23142.623142623142,20358.02035802036,20943.020943020943,45893.29589329589,35100.0351000351
2021-01-13,1980000,1792500,1792500,3970000,3005000,85.55,23144.360023378144,20952.659263588546,20952.659263588546,46405.61075394506,35125.65751022794
2021-01-14,1988000,1820000,1794000,3973000,3033000,85.64,23213.45165810369,21251.75151798225,20948.15506772536,46391.87295656235,35415.69360112097
2021-01-15,2005000,1796500,1796000,3995000,3002500,85.74,23384.651271285282,20952.88080242594,20947.049218567765,46594.35502682529,35018.66106834616
2021-01-18,2027000,1786500,1803500,4036500,3014000,85.74,23641.24096104502,20836.249125262424,21034.522976440403,47078.37648705389,35152.78749708421
2021-01-19,2027000,1815000,1806000,4042500,2950000,86.21,23512.353555272013,21053.242083285004,20948.845841549704,46891.31191277115,34218.76812434752
2021-01-20,2033000,1792000,1826500,4049000,2935000,86.35,23543.71742906775,20752.7504342791,21152.28720324262,46890.56166763174,33989.577301679215
2021-01-21,2027000,1767500,1828000,4035000,2910000,86.43,23452.50491727409,20450.075205368506,21150.06363531181,46685.17875737591,33668.86497743839
2021-01-22,2004000,1730000,1831000,4016000,2830000,86.57,23148.896846482618,19983.828115975513,21150.514034885065,46390.204458819455,32690.30842093104
2021-01-25,1968000,1734000,1838000,3990000,2844000,86.9,22646.720368239356,19953.970080552357,21150.74798619102,45914.84464902186,32727.272727272724
2021-01-26,1965000,1780000,1845000,3980000,2870000,87.02,22581.01585842335,20455.067800505632,21202.022523557804,45736.612273040686,32980.923925534364
2021-01-27,1930000,1738000,1851000,3980000,2835000,87.11,22155.89484559752,19951.785099299737,21248.995522902078,45689.358282631154,32545.057972678223
2021-01-28,1920000,1740000,1860000,3980000,2854000,87.2,22018.34862385321,19954.12844036697,21330.275229357798,45642.20183486238,32729.357798165136
2021-01-29,1920000,1743000,1873000,4182000,2875000,87.33,21985.57196839574,19958.777052559257,21447.383487919386,47887.32394366197,32921.10385892591
2021-02-01,1927000,1748000,1879000,4020000,2880000,87.6,21997.71689497717,19954.33789954338,21449.771689497717,45890.41095890411,32876.71232876713
2021-02-02,1915000,1765000,1881000,4025000,2887500,87.7,21835.803876852908,20125.427594070694,21448.118586088938,45895.09692132269,32924.743443557585
2021-02-03,1905000,1770000,1885000,4029500,2917000,87.8,21697.03872437358,20159.453302961276,21469.248291571756,45894.07744874716,33223.234624145785
2021-02-04,1910000,1791000,1875000,4035000,2912000,87.91,21726.766010692754,20373.10886133546,21328.631554999432,45899.21510635878,33124.78671368445
2021-02-05,1890000,1791000,1850000,3995000,2910000,88.0,21477.272727272728,20352.272727272728,21022.727272727272,45397.72727272727,33068.181818181816
2021-02-08,1900000,1817000,1850000,4047000,2900000,88.17,21549.27980038562,20607.91652489509,20982.193489849156,45899.96597482137,32891.00601111489
2021-02-09,1887000,1795000,1849000,4007000,2920000,88.26,21380.013596193065,20337.63879447088,20949.46748243825,45399.954679356444,33084.069793791066
2021-02-10,1890000,1763000,1851000,4010000,2855000,88.36,21389.769126301493,19952.46717971933,20948.39293798099,45382.52602987777,32311.000452693526
2021-02-11,1890000,1765000,1853000,3972000,2900000,88.45,21368.004522329,19954.77671000565,20949.68908988129,44906.72696438666,32786.88524590164
2021-02-12,1870000,1767000,1855000,3975000,2910000,88.54,21120.397560424666,19957.081545064375,20950.98260673142,44894.96272871018,32866.50101648972
2021-02-17,1863500,1815000,1908000,3993500,2937500,88.94,20952.32741173825,20407.015965819654,21452.664717787273,44901.056892286935,33027.883966719135
2021-02-18,1884000,1817000,1910500,3998700,2915000,89.06,21154.27801482147,20401.97619582304,21451.830226813385,44898.94453177633,32730.743319110712
2021-02-19,1868000,1805000,1912000,4002000,2935000,89.14,20955.7998653803,20249.046443796276,21449.40542966121,44895.669733004266,32925.73479919228
2021-02-22,1892000,1784500,1918000,4015000,2920000,89.43,21156.21156211562,19954.154086995415,21446.941742144692,44895.44895448954,32651.235603265122
2021-02-23,1876000,1831000,1930000,4020000,2955000,89.53,20953.870211102425,20451.24539260583,21557.019993298334,44901.15045236234,33005.69641460963
2021-02-24,1879000,1790000,1942000,4026500,2962000,89.68,20952.274754683316,19959.85727029438,21654.772524531665,44898.52809991079,33028.54594112399
2021-02-25,1890000,1768000,1952000,4030000,2935000,89.75,21058.495821727018,19699.1643454039,21749.30362116992,44902.5069637883,32701.949860724235
2021-02-26,1875000,1770000,1963000,4033000,2937000,89.82,20875.083500334003,19706.0788243153,21854.820752616346,44900.912936985085,32698.730794923184
2021-03-01,1885000,1744000,1977500,4045000,2925000,90.09,20923.520923520922,19358.419358419356,21950.27195027195,44899.5448995449,32467.532467532466
2021-03-02,1925000,1736000,1979000,4048000,2944000,90.15,21353.300055463114,19256.79423183583,21952.301719356627,44902.93954520244,32656.68330560177
2021-03-03,1917000,1712000,1980000,4051500,2935000,90.23,21245.70541948354,18973.73379142192,21943.92109054638,44901.917322398316,32527.98404078466
2021-03-04,1930000,1721000,1982000,4054000,2973000,90.29,21375.56761546129,19060.804075755896,21951.4896444789,44899.76741610366,32927.23446671835
2021-03-05,1930000,1768000,1984000,4058000,2976000,90.37,21356.644904282395,19564.01460661724,21954.188336837444,44904.28239459998,32931.28250525617
2021-03-08,1945000,1744000,1988000,4070000,2980000,90.57,21475.10213094844,19255.824224356853,21949.87302638843,44937.61731257591,32902.727172352876
2021-03-09,1950000,1762000,1990000,4071000,2996000,90.66,21508.934480476506,19435.252592102363,21950.143392896538,44904.037061548646,33046.54754026031
2021-03-10,1955000,1737000,1991500,4090000,2987000,90.72,21549.823633156968,19146.825396825396,21952.16049382716,45083.77425044092,32925.485008818345
2021-03-11,1950000,1740000,1993000,4090000,3000000,90.78,21480.502313284866,19167.217448777265,21954.174928398326,45053.97664683851,33046.92663582287
2021-03-12,1950000,1731500,1995000,4090000,3000000,90.85,21463.95156851954,19058.888277380298,21959.273527793066,45019.26252063842,33021.46395156852
2021-03-15,1955000,1772000,2020000,4100000,3027000,91.06,21469.360860970788,19459.696903140786,22183.175927959586,45025.25807160114,33241.81858115528
2021-03-16,1964000,1818500,2027000,4110000,3037000,91.13,21551.629540217273,19955.009327334577,22242.949632393287,45100.406013387474,33326.01777680237
2021-03-17,1965600,1818500,2029000,4110000,3012000,91.2,21552.631578947367,19939.69298245614,22247.80701754386,45065.789473684206,33026.31578947368
2021-03-18,1958500,1790000,2095000,4110000,3005000,91.3,21451.259583789706,19605.695509309968,22946.33077765608,45016.42935377875,32913.47207009858
2021-03-19,1969000,1823200,2095000,4110000,3030000,91.36,21552.101576182136,19956.217162872155,22931.26094570928,44986.865148861645,33165.49912434326
2021-03-22,1974000,1809000,2101500,4130000,3024000,91.57,21557.27858468931,19755.37839903899,22949.65600087365,45102.107677186854,33023.91612973682
2021-03-23,1995000,1829000,2103000,4160000,3036000,91.64,21769.96944565692,19958.53339153208,22948.49410737669,45395.02400698385,33129.637712789176
2021-03-25,2010000,1830000,2106000,4165000,3022000,91.77,21902.58254331481,19941.15724092841,22948.67603792089,45385.20213577422,32930.151465620576
2021-03-26,2000000,1840000,2107000,4197000,3010000,91.84,21777.003484320558,20034.84320557491,22942.073170731706,45699.04181184669,32774.39024390244
2021-03-29,1955000,1798000,2109500,4200000,2990000,91.91,21270.808399521273,19562.615602219565,22951.800674572954,45696.8773800457,32531.824611032534
2021-03-30,1950000,1780000,2100000,4203000,2945000,91.96,21204.871683340585,19356.241844280124,22836.015658982167,45704.65419747717,32024.793388429753
2021-03-31,1925000,1845000,2110000,4223000,3060000,92.0,20923.91304347826,20054.347826086956,22934.782608695652,45902.17391304348,33260.86956521739
2021-04-05,1930000,1841000,2100000,4417900,2991000,92.24,20923.677363399827,19958.80312228968,22766.69557675629,47895.70685169124,32426.279271465744
2021-04-06,1930000,1850000,2100000,4420000,3011000,92.28,20914.607715648028,20047.680970957954,22756.827048114435,47897.70264412657,32628.95535327265
2021-04-07,1930000,1870000,2100000,4422000,2980000,92.33,20903.28170692083,20253.43875230153,22744.503411675512,47893.42575544243,32275.533412758585
2021-04-08,1940000,1927000,2100000,4425000,3005000,92.38,21000.21649707729,20859.493396839145,22732.193115392944,47899.97835029227,32528.685862740855
2021-04-09,1948000,1928000,2094000,4427500,2999000,92.44,21073.12851579403,20856.771960190395,22652.531371700563,47895.932496754656,32442.665512765037
2021-04-12,1950000,1894000,2078500,4427500,2956000,92.58,21062.864549578742,20457.982285590842,22450.853316050983,47823.50399654353,31929.142363361418
2021-04-13,1945000,1939000,2079400,4340000,2978000,92.62,20999.78406391708,20935.00323904124,22450.87454113582,46858.129993521914,32152.88274670697
